sample_idx,gap_index,model_id,side,x,y,kalman_vx,kalman_vy,perfect_rel_vx,perfect_rel_vy,perfect_world_robot_vx,perfect_world_robot_vy,matched_agent_id,match_dist,matched_dynamic_agent
1047,1,17,right,3.116119,0.661017,-0.698879,0.205472,-0.727435,0.222655,0.247460,0.000000,agent3,0.332565,1
1048,2,12,left,-4.820371,-1.053546,-0.042979,0.222302,-0.974895,0.222655,0.000000,0.000000,agent0,4.909448,0
1049,2,21,right,3.784391,1.409698,-1.320530,0.383788,-1.410782,0.397009,-0.435887,0.174355,agent4,0.338472,1
1050,0,16,left,3.141244,0.154622,-0.642029,0.211964,-0.727099,0.222447,0.247843,0.000000,agent3,0.303227,1
1051,0,8,right,4.774168,-1.074243,0.046027,0.221886,-0.974943,0.222447,0.000000,0.000000,agent3,2.123741,0
1052,1,20,left,3.922311,0.933379,-1.132204,0.252319,-1.415107,0.398513,-0.440164,0.176066,agent4,0.302549,1
1053,1,17,right,3.163935,0.711922,-0.693093,0.212116,-0.727099,0.222447,0.247843,0.000000,agent3,0.304249,1
1054,2,12,left,-4.780682,-1.044871,-0.046329,0.222194,-0.974943,0.222447,0.000000,0.000000,agent0,4.915075,0
1055,2,21,right,3.757508,1.452542,-1.330315,0.382957,-1.415107,0.398513,-0.440164,0.176066,agent4,0.288551,1
1056,0,16,left,3.140843,0.154602,-0.650568,0.212280,-0.726974,0.222255,0.248013,0.000000,agent3,0.302778,1
1057,0,8,right,4.734568,-1.065333,0.041327,0.221769,-0.974987,0.222255,0.000000,0.000000,agent3,2.100599,0
1058,1,20,left,3.823430,0.959671,-1.146663,0.259968,-1.417041,0.399077,-0.442054,0.176822,agent4,0.299232,1
1059,1,17,right,3.085871,0.694357,-0.697451,0.213065,-0.726974,0.222255,0.248013,0.000000,agent3,0.315535,1
1060,2,12,left,-4.741027,-1.036204,-0.041491,0.222044,-0.974987,0.222255,0.000000,0.000000,agent0,4.910277,0
1061,2,21,right,3.700019,1.482864,-1.339260,0.386778,-1.417041,0.399077,-0.442054,0.176822,agent4,0.318920,1
1062,0,16,left,3.139803,0.154551,-0.653399,0.210969,-0.726854,0.222099,0.248169,0.000000,agent3,0.300720,1
1063,0,8,right,4.694998,-1.056429,0.029448,0.221686,-0.975022,0.222099,0.000000,0.000000,agent3,2.094399,0
1064,1,20,left,3.839136,0.963613,-1.140611,0.264177,-1.207142,0.314947,-0.232119,0.092848,agent4,0.294860,1
1065,1,17,right,3.022242,0.680040,-0.707997,0.209626,-0.726854,0.222099,0.248169,0.000000,agent3,0.317144,1
1066,2,12,left,-4.701404,-1.027544,-0.029474,0.221884,-0.975022,0.222099,0.000000,0.000000,agent0,4.908175,0
1067,2,21,right,3.606070,1.445212,-1.357798,0.374709,-1.207142,0.314947,-0.232119,0.092848,agent4,0.320782,1
1068,0,16,left,3.159575,0.155524,-0.647273,0.208413,-0.726742,0.221961,0.248313,0.000000,agent3,0.297295,1
1069,0,8,right,4.655454,-1.047531,0.011336,0.221619,-0.975054,0.221961,0.000000,0.000000,agent3,2.088233,0
1070,1,20,left,3.727093,0.984359,-1.153700,0.270271,-1.207173,0.314809,-0.232119,0.092848,agent4,0.299409,1
1071,1,17,right,3.048768,0.725505,-0.706991,0.213559,-0.726742,0.221961,0.248313,0.000000,agent3,0.314305,1
1072,2,12,left,-4.661805,-1.018889,-0.011229,0.221702,-0.975054,0.221961,0.000000,0.000000,agent0,4.907365,0
1073,2,21,right,3.586921,1.488982,-1.363119,0.372823,-1.207173,0.314809,-0.232119,0.092848,agent4,0.319814,1
1074,0,16,left,3.034502,0.186795,-0.660497,0.210465,-0.726637,0.221839,0.248445,0.000000,agent3,0.309024,1
1075,0,8,right,4.615932,-1.038638,-0.012129,0.221565,-0.975082,0.221839,0.000000,0.000000,agent3,2.065387,0
1076,1,20,left,3.739508,0.987638,-1.149179,0.273235,-1.193206,0.309089,-0.218124,0.087249,agent4,0.293754,1
1077,1,17,right,2.973476,0.707588,-0.714932,0.212056,-0.726637,0.221839,0.248445,0.000000,agent3,0.332372,1
1078,2,12,left,-4.622230,-1.010240,0.012362,0.221500,-0.975082,0.221839,0.000000,0.000000,agent0,4.905257,0
1079,2,21,right,3.598711,1.546019,-1.350341,0.382135,-1.193206,0.309089,-0.218124,0.087249,agent4,0.331898,1
1080,0,16,left,3.029013,0.186457,-0.668218,0.210638,-0.726425,0.221740,0.248680,0.000000,agent3,0.302258,1
1081,0,8,right,4.854394,-1.029754,0.012056,0.221530,-0.975105,0.221740,0.000000,0.000000,agent3,2.288712,0
1082,1,12,left,-4.860632,-0.999890,-0.011699,0.221611,-0.975105,0.221740,0.000000,0.000000,agent0,4.946735,0
1083,1,21,right,3.477004,1.493733,-1.356646,0.373040,-1.193228,0.308989,-0.218124,0.087249,agent4,0.295277,1
1084,0,16,left,3.038982,0.187070,-0.668147,0.209254,-0.726371,0.221523,0.248783,0.000000,agent3,0.299727,1
1085,0,8,right,4.812522,-1.020872,0.025400,0.221432,-0.975154,0.221523,0.000000,0.000000,agent3,2.262718,0
1086,1,24,left,3.656139,1.013870,-0.975154,0.221523,-1.194211,0.309146,-0.219057,0.087623,agent4,0.294113,1
1087,1,25,right,2.938422,0.737537,-0.975154,0.221523,-0.726371,0.221523,0.248783,0.000000,agent3,0.315728,1
1088,2,12,left,-4.818707,-0.991266,-0.024958,0.221592,-0.975154,0.221523,0.000000,0.000000,agent0,4.943246,0
1089,2,21,right,3.442967,1.529527,-1.357033,0.370457,-1.194211,0.309146,-0.219057,0.087623,agent4,0.319823,1
1090,0,16,left,2.941553,0.217408,-0.681372,0.212099,-0.726319,0.221329,0.248879,0.000000,agent3,0.304337,1
1091,0,8,right,4.770692,-1.011998,0.029102,0.221290,-0.975198,0.221329,0.000000,0.000000,agent3,2.254387,0
1092,1,24,left,3.548920,1.031293,-0.975200,0.221322,-1.195188,0.309325,-0.219990,0.087996,agent4,0.298339,1
1093,1,25,right,2.872765,0.721057,-0.975200,0.221322,-0.726319,0.221329,0.248879,0.000000,agent3,0.317420,1
1094,2,12,left,-4.776823,-0.982649,-0.028604,0.221471,-0.975198,0.221329,0.000000,0.000000,agent0,4.942985,0
1095,2,21,right,3.456370,1.586650,-1.341842,0.377959,-1.195188,0.309325,-0.219990,0.087996,agent4,0.317073,1
1096,0,16,left,2.933983,0.216849,-0.689329,0.212913,-0.726270,0.221162,0.248967,0.000000,agent3,0.302701,1
1097,0,8,right,4.728894,-1.003132,0.024298,0.221172,-0.975236,0.221162,0.000000,0.000000,agent3,2.246102,0
1098,1,24,left,3.570851,1.037666,-0.968145,0.221625,-1.196159,0.309531,-0.220923,0.088369,agent4,0.293573,1
1099,1,25,right,2.891261,0.763608,-0.963560,0.226708,-0.726270,0.221162,0.248967,0.000000,agent3,0.315033,1
1100,2,12,left,-4.734972,-0.974040,-0.023744,0.221321,-0.975236,0.221162,0.000000,0.000000,agent0,4.944075,0
1101,2,21,right,3.326430,1.527001,-1.346157,0.367567,-1.196159,0.309531,-0.220923,0.088369,agent4,0.320788,1
1102,0,16,left,2.932869,0.216766,-0.691373,0.212019,-0.726222,0.221017,0.249048,0.000000,agent3,0.303006,1
1103,0,8,right,4.687126,-0.994272,0.012042,0.221074,-0.975269,0.221017,0.000000,0.000000,agent3,2.220429,0
1104,1,24,left,3.465087,1.053304,-0.991911,0.225305,-1.197063,0.309734,-0.221793,0.088717,agent4,0.298564,1
1105,1,25,right,2.818033,0.744268,-0.966260,0.219566,-0.726222,0.221017,0.249048,0.000000,agent3,0.333397,1
1106,2,12,left,-4.693149,-0.965437,-0.011430,0.221145,-0.975269,0.221017,0.000000,0.000000,agent0,4.943426,0
1107,2,21,right,3.305970,1.567107,-1.342547,0.364349,-1.197063,0.309734,-0.221793,0.088717,agent4,0.337001,1
1108,0,16,left,2.948885,0.217950,-0.684971,0.209871,-0.726105,0.220899,0.249192,0.000000,agent3,0.300386,1
1109,0,8,right,4.645382,-0.985417,-0.006682,0.221000,-0.975296,0.220899,0.000000,0.000000,agent3,2.240929,0
1110,1,24,left,3.494951,1.062382,-0.969897,0.229006,-1.198645,0.310238,-0.223349,0.089339,agent4,0.301664,1
1111,1,25,right,2.844350,0.788756,-0.926453,0.235886,-0.726105,0.220899,0.249192,0.000000,agent3,0.305198,1
1112,2,12,left,-4.651352,-0.956839,0.007356,0.220954,-0.975296,0.220899,0.000000,0.000000,agent0,4.962001,0
1113,2,21,right,3.324623,1.626309,-1.324200,0.371075,-1.198645,0.310238,-0.223349,0.089339,agent4,0.297182,1
1114,0,16,left,2.844668,0.245450,-0.693755,0.211386,-0.726067,0.220620,0.249255,0.000000,agent3,0.303050,1
1115,0,8,right,4.899725,-0.976573,0.024617,0.220756,-0.975322,0.220620,0.000000,0.000000,agent3,2.441773,0
1116,1,24,left,3.391739,1.076739,-1.000204,0.236171,-1.199359,0.310235,-0.224037,0.089615,agent4,0.295745,1
1117,1,25,right,2.774759,0.769458,-0.916113,0.228002,-0.726067,0.220620,0.249255,0.000000,agent3,0.316714,1
1118,2,12,left,-4.905637,-0.946432,-0.023888,0.220902,-0.975322,0.220620,0.000000,0.000000,agent0,4.980462,0
1119,2,21,right,3.167535,1.549466,-1.330200,0.357610,-1.199359,0.310235,-0.224037,0.089615,agent4,0.321289,1
1120,0,16,left,2.841762,0.245199,-0.696829,0.211105,-0.726029,0.220393,0.249314,0.000000,agent3,0.301112,1
1121,0,8,right,4.855391,-0.967737,0.043691,0.220560,-0.975342,0.220393,0.000000,0.000000,agent3,2.431012,0
1122,1,24,left,3.305268,1.094203,-1.064652,0.248902,-1.200014,0.310262,-0.224671,0.089869,agent4,0.298569,1
1123,1,25,right,2.713052,0.752346,-0.928734,0.199277,-0.726029,0.220393,0.249314,0.000000,agent3,0.318150,1
1124,2,12,left,-4.861248,-0.937868,-0.042905,0.220822,-0.975342,0.220393,0.000000,0.000000,agent0,4.981921,0
1125,2,21,right,3.137754,1.583003,-1.330550,0.350049,-1.200014,0.310262,-0.224671,0.089869,agent4,0.320771,1
1126,0,16,left,2.850888,0.245987,-0.692591,0.209109,-0.725994,0.219888,0.249367,0.000000,agent3,0.298388,1
1127,0,8,right,4.811115,-0.958912,0.051857,0.220077,-0.975361,0.219888,0.000000,0.000000,agent3,2.420330,0
1128,1,24,left,3.321602,1.099610,-1.063823,0.254564,-1.200617,0.309990,-0.225256,0.090102,agent4,0.294141,1
1129,1,25,right,2.716495,0.789396,-0.903332,0.201762,-0.725994,0.219888,0.249367,0.000000,agent3,0.316594,1
1130,2,12,left,-4.816920,-0.929316,-0.051017,0.220388,-0.975361,0.219888,0.000000,0.000000,agent0,4.984803,0
1131,2,21,right,3.115117,1.619937,-1.324724,0.347848,-1.200617,0.309990,-0.225256,0.090102,agent4,0.319859,1
1132,0,16,left,2.753111,0.271692,-0.702014,0.210332,-0.725961,0.219183,0.249417,0.000000,agent3,0.307722,1
1133,0,8,right,4.766983,-0.950116,0.050378,0.219377,-0.975378,0.219183,0.000000,0.000000,agent3,2.391793,0
1134,1,12,left,-4.772734,-0.920791,-0.049488,0.219678,-0.975378,0.219183,0.000000,0.000000,agent0,4.985582,0
1135,1,21,right,3.017524,1.569186,-1.328532,0.332884,-1.201173,0.309501,-0.225795,0.090318,agent4,0.340758,1
1136,0,16,left,2.750301,0.271415,-0.705571,0.209830,-0.725887,0.218557,0.249505,0.000000,agent3,0.301787,1
1137,0,8,right,4.722976,-0.941345,0.040435,0.218811,-0.975392,0.218557,0.000000,0.000000,agent3,2.410856,0
1138,1,28,left,3.264931,1.125578,-0.975392,0.218557,-1.202141,0.309256,-0.226749,0.090700,agent4,0.301829,1
1139,1,29,right,2.655351,0.807163,-0.975392,0.218557,-0.725887,0.218557,0.249505,0.000000,agent3,0.306376,1
1140,2,12,left,-4.728674,-0.912291,-0.039495,0.219050,-0.975392,0.218557,0.000000,0.000000,agent0,5.006998,0
1141,2,21,right,2.981790,1.597484,-1.328415,0.322931,-1.202141,0.309256,-0.226749,0.090700,agent4,0.295015,1
1142,0,16,left,2.763807,0.272747,-0.700868,0.207691,-0.725857,0.217694,0.249544,0.000000,agent3,0.298603,1
1143,0,8,right,4.679131,-0.932606,0.023142,0.217939,-0.975401,0.217694,0.000000,0.000000,agent3,2.382646,0
1144,1,12,left,-4.684776,-0.903821,-0.022149,0.218072,-0.975401,0.217694,0.000000,0.000000,agent0,5.010199,0
1145,1,21,right,2.930963,1.616947,-1.327864,0.315197,-1.202572,0.308562,-0.227171,0.090868,agent4,0.321347,1
1146,0,16,left,2.672008,0.296905,-0.708695,0.208846,-0.725829,0.216993,0.249580,0.000000,agent3,0.302805,1
1147,0,8,right,4.635438,-0.923898,-0.000473,0.217232,-0.975409,0.216993,0.000000,0.000000,agent3,2.372551,0
1148,1,12,left,-4.641031,-0.895382,0.001516,0.217219,-0.975409,0.216993,0.000000,0.000000,agent0,5.019244,0
1149,1,21,right,2.897406,1.645223,-1.323622,0.311544,-1.202968,0.308017,-0.227559,0.091024,agent4,0.320925,1
1150,0,16,left,2.669501,0.296626,-0.712442,0.198618,-0.727473,0.206930,0.249613,0.000000,agent3,0.300963,1
1151,0,8,right,4.906446,-0.915337,0.027899,0.206961,-0.977086,0.206930,0.000000,0.000000,agent3,2.613584,0
1152,1,32,left,3.128272,1.165292,-0.977086,0.206930,-1.205003,0.298097,-0.227917,0.091167,agent4,0.291036,1
1153,1,33,right,2.538125,0.805751,-0.977086,0.206930,-0.727473,0.206930,0.249613,0.000000,agent3,0.318103,1
1154,2,12,left,-4.911981,-0.885156,-0.030213,0.207132,-0.977086,0.206930,0.000000,0.000000,agent0,5.030693,0
1155,2,21,right,2.868064,1.675528,-1.317117,0.302142,-1.205003,0.298097,-0.227917,0.091167,agent4,0.320202,1
1156,0,16,left,2.675868,0.297334,-0.710688,0.179822,-0.730330,0.190085,0.249643,0.000000,agent3,0.299272,1
1157,0,8,right,4.864088,-0.907435,0.043249,0.189414,-0.979973,0.190085,0.000000,0.000000,agent3,2.585983,0
1158,1,12,left,-4.869576,-0.877515,-0.051473,0.189697,-0.979973,0.190085,0.000000,0.000000,agent0,5.035206,0
1159,1,21,right,2.855333,1.715525,-1.305343,0.290735,-1.208220,0.281384,-0.228247,0.091299,agent4,0.334012,1
1160,0,16,left,2.583410,0.319263,-0.720952,0.167260,-0.732648,0.176163,0.249697,0.000000,agent3,0.302316,1
1161,0,8,right,4.824963,-0.900136,0.049316,0.175135,-0.982345,0.176163,0.000000,0.000000,agent3,2.609014,0
1162,1,12,left,-4.830407,-0.870456,-0.062256,0.175469,-0.982345,0.176163,0.000000,0.000000,agent0,5.063046,0
1163,1,21,right,2.729367,1.639842,-1.308832,0.265330,-1.211177,0.267696,-0.228831,0.091532,agent4,0.294896,1
1164,0,16,left,2.582770,0.319184,-0.724730,0.154102,-0.734722,0.163294,0.249721,0.000000,agent3,0.301986,1
1165,0,8,right,4.788721,-0.893375,0.047460,0.161689,-0.984443,0.163294,0.000000,0.000000,agent3,2.586761,0
1166,1,12,left,-4.794124,-0.863918,-0.064505,0.162025,-0.984443,0.163294,0.000000,0.000000,agent0,5.071502,0
1167,1,21,right,2.674118,1.651733,-1.312476,0.242429,-1.213533,0.254930,-0.229089,0.091636,agent4,0.321622,1
1168,0,16,left,2.581731,0.319056,-0.722658,0.142270,-0.736405,0.152841,0.249743,0.000000,agent3,0.300147,1
1169,0,8,right,4.754943,-0.887073,0.039281,0.150752,-0.986147,0.152841,0.000000,0.000000,agent3,2.584663,0
1170,1,12,left,-4.760308,-0.857824,-0.059501,0.151047,-0.986147,0.152841,0.000000,0.000000,agent0,5.084860,0
1171,1,21,right,2.633922,1.671992,-1.313207,0.225224,-1.215474,0.244572,-0.229327,0.091731,agent4,0.321346,1
1172,0,16,left,2.598857,0.321172,-0.712139,0.131175,-0.737841,0.143602,0.249763,0.000000,agent3,0.297083,1
1173,0,8,right,4.723217,-0.881155,0.025873,0.141097,-0.987603,0.143602,0.000000,0.000000,agent3,2.584272,0
1174,1,12,left,-4.728546,-0.852100,-0.048629,0.141317,-0.987603,0.143602,0.000000,0.000000,agent0,5.099526,0
1175,1,21,right,2.594497,1.692076,-1.311338,0.212170,-1.217150,0.235421,-0.229546,0.091819,agent4,0.321013,1
1176,0,16,left,2.484967,0.338168,-0.718866,0.123558,-0.739071,0.135413,0.249781,0.000000,agent3,0.307440,1
1177,0,8,right,4.693387,-0.875590,0.008301,0.132529,-0.988852,0.135413,0.000000,0.000000,agent3,2.567748,0
1178,1,12,left,-4.698683,-0.846719,-0.033041,0.132647,-0.988852,0.135413,0.000000,0.000000,agent0,5.111642,0
1179,1,21,right,2.556116,1.712208,-1.307017,0.202820,-1.218601,0.227312,-0.229748,0.091899,agent4,0.338154,1
1180,0,16,left,2.479199,0.337383,-0.720387,0.116372,-0.740042,0.128823,0.249814,0.000000,agent3,0.301057,1
1181,0,8,right,4.665124,-0.870317,-0.012461,0.125573,-0.989857,0.128823,0.000000,0.000000,agent3,2.598815,0
1182,1,12,left,-4.670387,-0.841620,-0.013653,0.125568,-0.989857,0.128823,0.000000,0.000000,agent0,5.149410,0
1183,1,21,right,2.519309,1.732804,-1.300222,0.197527,-1.219963,0.220865,-0.230106,0.092042,agent4,0.295777,1
1184,0,16,left,2.485742,0.338273,-0.714941,0.110285,-0.740781,0.123869,0.249829,0.000000,agent3,0.299327,1
1185,0,8,right,4.638067,-0.865269,-0.035593,0.120402,-0.990610,0.123869,0.000000,0.000000,agent3,2.584660,0
1186,1,12,left,-4.643300,-0.836739,0.008768,0.120257,-0.990610,0.123869,0.000000,0.000000,agent0,5.163822,0
1187,1,21,right,2.455488,1.733764,-1.296314,0.192511,-1.220874,0.215975,-0.230264,0.092106,agent4,0.320491,1
1188,0,16,left,2.392119,0.355542,-0.722295,0.107700,-0.741379,0.119845,0.249842,0.000000,agent3,0.303626,1
1189,0,8,right,4.611957,-0.860398,-0.060557,0.116219,-0.991221,0.119845,0.000000,0.000000,agent3,2.588931,0
1190,1,12,left,-4.617160,-0.832028,0.033421,0.115922,-0.991221,0.119845,0.000000,0.000000,agent0,5.183082,0
1191,1,21,right,2.415768,1.750624,-1.290543,0.190174,-1.221631,0.212009,-0.230410,0.092164,agent4,0.320132,1
1192,0,16,left,2.383178,0.354213,-0.725000,0.104421,-0.741881,0.116291,0.249855,0.000000,agent3,0.302165,1
1193,0,8,right,4.921568,-0.855678,-0.023943,0.112605,-0.991736,0.116291,0.000000,0.000000,agent3,2.873702,0
1194,1,12,left,-4.926737,-0.825404,-0.003197,0.112534,-0.991736,0.116291,0.000000,0.000000,agent0,5.178450,0
1195,1,21,right,2.376425,1.767081,-1.283127,0.189832,-1.222280,0.208508,-0.230544,0.092218,agent4,0.319732,1
1196,0,16,left,2.380039,0.353747,-0.722504,0.100705,-0.742298,0.113247,0.249866,0.000000,agent3,0.302577,1
1197,0,8,right,4.895169,-0.851088,0.003569,0.109480,-0.992164,0.113247,0.000000,0.000000,agent3,2.859827,0
1198,1,12,left,-4.900311,-0.820977,-0.030454,0.109577,-0.992164,0.113247,0.000000,0.000000,agent0,5.192361,0
1199,1,21,right,2.337461,1.783155,-1.274251,0.191166,-1.222831,0.205514,-0.230668,0.092267,agent4,0.335367,1
1200,0,16,left,2.393790,0.355790,-0.712265,0.097280,-0.742625,0.110774,0.249886,0.000000,agent3,0.299247,1
1201,0,8,right,4.869395,-0.846607,0.022978,0.106969,-0.992511,0.110774,0.000000,0.000000,agent3,2.893738,0
1202,1,12,left,-4.874509,-0.816654,-0.049369,0.107184,-0.992511,0.110774,0.000000,0.000000,agent0,5.231653,0
1203,1,21,right,2.299196,1.799113,-1.264016,0.194123,-1.223398,0.203129,-0.230887,0.092355,agent4,0.296413,1
1204,0,16,left,2.290646,0.369302,-0.717245,0.096016,-0.742910,0.108538,0.249895,0.000000,agent3,0.302763,1
1205,0,8,right,4.844159,-0.842219,0.035183,0.104724,-0.992805,0.108538,0.000000,0.000000,agent3,2.880885,0
1206,1,12,left,-4.849247,-0.812422,-0.060908,0.105013,-0.992805,0.108538,0.000000,0.000000,agent0,5.247383,0
1207,1,21,right,2.208170,1.772089,-1.262581,0.190144,-1.223788,0.200932,-0.230983,0.092393,agent4,0.320646,1
1208,0,16,left,2.284629,0.368332,-0.717356,0.094160,-0.743140,0.106721,0.249904,0.000000,agent3,0.301072,1
1209,0,8,right,4.819382,-0.837911,0.041044,0.102930,-0.993044,0.106721,0.000000,0.000000,agent3,2.886543,0
1210,1,12,left,-4.824444,-0.808267,-0.065942,0.103252,-0.993044,0.106721,0.000000,0.000000,agent0,5.267452,0
1211,1,21,right,2.157675,1.775620,-1.261294,0.186034,-1.224116,0.199150,-0.231073,0.092429,agent4,0.320802,1
1212,0,16,left,2.288419,0.368943,-0.711338,0.091951,-0.743328,0.105107,0.249911,0.000000,agent3,0.298726,1
1213,0,8,right,4.794991,-0.833671,0.041337,0.101390,-0.993239,0.105107,0.000000,0.000000,agent3,2.892540,0
1214,1,12,left,-4.800028,-0.804176,-0.065282,0.101712,-0.993239,0.105107,0.000000,0.000000,agent0,5.288374,0
1215,1,21,right,2.105197,1.776295,-1.260524,0.181160,-1.224394,0.197569,-0.231155,0.092462,agent4,0.321056,1
1216,0,16,left,2.196800,0.381942,-0.717882,0.091768,-0.743481,0.103719,0.249918,0.000000,agent3,0.307567,1
1217,0,8,right,4.770947,-0.829490,0.036784,0.100070,-0.993399,0.103719,0.000000,0.000000,agent3,2.880771,0
1218,1,12,left,-4.775959,-0.800144,-0.059678,0.100361,-0.993399,0.103719,0.000000,0.000000,agent0,5.305926,0
1219,1,21,right,2.051322,1.774472,-1.260481,0.175175,-1.224630,0.196211,-0.231230,0.092492,agent4,0.339342,1
1220,0,16,left,2.190553,0.380856,-0.719417,0.090814,-0.743598,0.102592,0.249930,0.000000,agent3,0.300751,1
1221,0,8,right,4.747190,-0.825360,0.028047,0.099032,-0.993529,0.102592,0.000000,0.000000,agent3,2.916347,0
1222,1,12,left,-4.752176,-0.796159,-0.049816,0.099266,-0.993529,0.102592,0.000000,0.000000,agent0,5.352358,0
1223,1,21,right,1.996685,1.770595,-1.261225,0.167956,-1.224893,0.195137,-0.231365,0.092546,agent4,0.295445,1
1224,0,16,left,2.195559,0.381726,-0.714412,0.089467,-0.743691,0.101606,0.249936,0.000000,agent3,0.299245,1
1225,0,8,right,4.723673,-0.821271,0.015739,0.098153,-0.993627,0.101606,0.000000,0.000000,agent3,2.905031,0
1226,1,12,left,-4.728635,-0.792215,-0.036315,0.098308,-0.993627,0.101606,0.000000,0.000000,agent0,5.371313,0
1227,1,21,right,1.924677,1.749483,-1.265915,0.156376,-1.225051,0.194175,-0.231424,0.092570,agent4,0.322381,1
1228,0,16,left,2.111817,0.393977,-0.720350,0.089979,-0.743766,0.100805,0.249941,0.000000,agent3,0.302798,1
1229,0,8,right,4.700359,-0.817218,0.000406,0.097473,-0.993707,0.100805,0.000000,0.000000,agent3,2.911976,0
1230,1,12,left,-4.705297,-0.788305,-0.019756,0.097530,-0.993707,0.100805,0.000000,0.000000,agent0,5.395462,0
1231,1,21,right,1.871588,1.743731,-1.270501,0.143987,-1.225186,0.193397,-0.231478,0.092591,agent4,0.322591,1
1232,0,16,left,2.105764,0.392848,-0.721234,0.090049,-0.743741,0.100699,0.249946,0.000000,agent3,0.301076,1
1233,0,8,right,4.677162,-0.813184,-0.017387,0.097406,-0.993687,0.100699,0.000000,0.000000,agent3,2.919024,0
1234,1,12,left,-4.682075,-0.784415,-0.000580,0.097350,-0.993687,0.100699,0.000000,0.000000,agent0,5.420340,0
1235,1,21,right,1.881429,1.841375,-1.263064,0.150848,-1.225215,0.193310,-0.231529,0.092611,agent4,0.320155,1
1236,0,16,left,2.108917,0.393436,-0.715941,0.089965,-0.743673,0.100910,0.249950,0.000000,agent3,0.299554,1
1237,0,8,right,4.653923,-0.809144,-0.037236,0.097794,-0.993623,0.100910,0.000000,0.000000,agent3,2.907951,0
1238,1,12,left,-4.658811,-0.780517,0.020752,0.097612,-0.993623,0.100910,0.000000,0.000000,agent0,5.440752,0
1239,1,21,right,1.802721,1.808271,-1.261745,0.149956,-1.225198,0.193540,-0.231575,0.092630,agent4,0.339811,1
1240,0,16,left,2.026767,0.403959,-0.721328,0.091176,-0.743610,0.101093,0.249957,0.000000,agent3,0.301144,1
1241,0,8,right,4.630640,-0.805096,-0.058822,0.098146,-0.993568,0.101093,0.000000,0.000000,agent3,2.943968,0
